Transaction ID,Date,Time,Issue Type,Description,Amount,Sender UPI ID,Receiver UPI ID,Bank (Sender),Bank (Receiver),Resolution
TXN255657,2024-12-04,21:06:19,Beneficiary Not Found,Receiver UPI ID is not registered,4682.46,@user8214,@user8691,State Bank of India,Bank of Baroda,Transaction failed
TXN435052,2024-01-13,20:48:19,Insufficient Funds,Sender account balance is insufficient,3900.29,@user9365,@user3488,State Bank of India,HDFC Bank,Transaction declined
TXN131191,2024-07-26,12:46:02,Transaction Timed Out,Transaction exceeded the time limit,2346.36,@user5042,@user3886,HDFC Bank,Yes Bank,Transaction pending - retry later
TXN159786,2024-10-11,11:36:15,Invalid UPI ID,Entered incorrect receiver UPI ID,2086.96,@user1021,@user5360,ICICI Bank,Kotak Mahindra Bank,Transaction failed
TXN460403,2024-10-01,04:22:20,Insufficient Funds,Sender account balance is insufficient,4104.98,@user1900,@user2241,Bank of Baroda,Yes Bank,Transaction declined
TXN553106,2024-01-22,06:36:27,Beneficiary Not Found,Receiver UPI ID is not registered,2675.12,@user3209,@user3216,Bank of Baroda,ICICI Bank,Transaction failed
TXN966266,2024-07-20,19:24:06,Incorrect MPIN,Invalid MPIN entered by the sender,1373.08,@user4059,@user2100,Yes Bank,Kotak Mahindra Bank,Transaction failed - incorrect MPIN
TXN421098,2024-08-04,04:11:20,Transaction Timed Out,Transaction exceeded the time limit,3182.74,@user6397,@user7585,HDFC Bank,Axis Bank,Transaction pending - retry later
TXN859026,2024-08-13,21:51:00,Network Error,Connectivity issue during transaction,252.94,@user5170,@user8726,SBI,Kotak Mahindra Bank,Transaction pending - retry later
TXN564209,2024-02-05,00:42:00,Transaction Timed Out,Transaction exceeded the time limit,3391.88,@user1884,@user3571,ICICI Bank,Kotak Mahindra Bank,Transaction pending - retry later
TXN243266,2024-05-08,10:02:58,Invalid UPI ID,Entered incorrect receiver UPI ID,3768.88,@user1232,@user4723,SBI,Kotak Mahindra Bank,Transaction failed
TXN322592,2024-06-04,20:56:36,Server Error,Technical issue on UPI server side,168.91,@user6339,@user7978,SBI,HDFC Bank,Transaction on hold - contact bank
TXN407933,2024-06-08,12:49:24,Server Error,Technical issue on UPI server side,1524.53,@user3074,@user6823,Bank of Baroda,Yes Bank,Transaction on hold - contact bank
TXN711109,2024-02-20,23:30:27,Transaction Timed Out,Transaction exceeded the time limit,4214.34,@user6053,@user9760,Bank of Baroda,Yes Bank,Transaction pending - retry later
TXN527242,2024-02-22,06:14:54,Daily Limit Reached,Sender has exceeded daily transaction limit,3433.24,@user5583,@user6588,SBI,Bank of Baroda,Transaction declined - reduce amount or try next day
TXN489455,2024-12-09,22:33:54,Incorrect MPIN,Invalid MPIN entered by the sender,1896.98,@user5793,@user2336,ICICI Bank,Kotak Mahindra Bank,Transaction failed - incorrect MPIN
TXN874457,2024-11-10,13:54:53,Beneficiary Not Found,Receiver UPI ID is not registered,4749.62,@user7753,@user3977,ICICI Bank,Kotak Mahindra Bank,Transaction failed
TXN772854,2024-08-17,14:33:48,Invalid UPI ID,Entered incorrect receiver UPI ID,3834.35,@user9415,@user4561,SBI,SBI,Transaction failed
TXN624108,2024-02-17,02:58:04,Beneficiary Not Found,Receiver UPI ID is not registered,3037.8,@user7577,@user2227,ICICI Bank,ICICI Bank,Transaction failed
TXN852072,2024-06-20,01:21:39,Beneficiary Not Found,Receiver UPI ID is not registered,2252.58,@user5430,@user6172,ICICI Bank,Yes Bank,Transaction failed
TXN643444,2024-04-22,11:05:28,Daily Limit Reached,Sender has exceeded daily transaction limit,1247.5,@user2720,@user8231,State Bank of India,Axis Bank,Transaction declined - reduce amount or try next day
TXN113591,2024-11-07,23:19:16,Invalid UPI ID,Entered incorrect receiver UPI ID,4205.3,@user7689,@user4297,Axis Bank,HDFC Bank,Transaction failed
TXN932128,2024-01-06,02:21:54,Transaction Timed Out,Transaction exceeded the time limit,3490.89,@user4300,@user7214,ICICI Bank,HDFC Bank,Transaction pending - retry later
TXN911222,2024-06-08,00:13:45,Transaction Timed Out,Transaction exceeded the time limit,2417.0,@user6354,@user8790,SBI,Axis Bank,Transaction pending - retry later
TXN593710,2024-11-01,16:44:03,Beneficiary Not Found,Receiver UPI ID is not registered,764.78,@user9910,@user4824,ICICI Bank,Axis Bank,Transaction failed
TXN880461,2024-02-11,15:54:34,Invalid UPI ID,Entered incorrect receiver UPI ID,521.21,@user5294,@user8866,ICICI Bank,HDFC Bank,Transaction failed
TXN277035,2024-11-14,04:29:40,Daily Limit Reached,Sender has exceeded daily transaction limit,39.05,@user1464,@user5491,HDFC Bank,Kotak Mahindra Bank,Transaction declined - reduce amount or try next day
TXN926493,2024-09-20,19:21:07,Incorrect MPIN,Invalid MPIN entered by the sender,5.38,@user4445,@user9244,Axis Bank,Axis Bank,Transaction failed - incorrect MPIN
TXN136840,2024-10-01,08:31:09,Transaction Timed Out,Transaction exceeded the time limit,3964.39,@user8069,@user7510,Axis Bank,HDFC Bank,Transaction pending - retry later
TXN984505,2024-02-28,20:04:49,Network Error,Connectivity issue during transaction,4223.19,@user1701,@user3582,ICICI Bank,Yes Bank,Transaction pending - retry later
TXN516324,2024-06-14,05:34:56,Transaction Timed Out,Transaction exceeded the time limit,3994.34,@user1096,@user3715,Kotak Mahindra Bank,Bank of Baroda,Transaction pending - retry later
TXN877658,2024-11-28,04:55:00,Network Error,Connectivity issue during transaction,3158.44,@user5637,@user1218,SBI,Axis Bank,Transaction pending - retry later
TXN229692,2024-03-09,15:22:13,Incorrect MPIN,Invalid MPIN entered by the sender,4210.79,@user3003,@user1217,Kotak Mahindra Bank,HDFC Bank,Transaction failed - incorrect MPIN
TXN838775,2024-10-19,19:48:03,Insufficient Funds,Sender account balance is insufficient,3885.69,@user9501,@user8410,SBI,Bank of Baroda,Transaction declined
TXN862994,2024-06-05,20:48:04,Server Error,Technical issue on UPI server side,3752.67,@user2965,@user6687,Yes Bank,HDFC Bank,Transaction on hold - contact bank
TXN299553,2024-10-20,08:57:13,Invalid UPI ID,Entered incorrect receiver UPI ID,858.79,@user5060,@user6184,ICICI Bank,Kotak Mahindra Bank,Transaction failed
TXN822315,2024-02-10,01:30:23,Daily Limit Reached,Sender has exceeded daily transaction limit,4391.28,@user2331,@user6426,State Bank of India,Kotak Mahindra Bank,Transaction declined - reduce amount or try next day
TXN163327,2024-06-19,01:10:49,Invalid UPI ID,Entered incorrect receiver UPI ID,450.53,@user2927,@user5471,Kotak Mahindra Bank,HDFC Bank,Transaction failed
TXN733747,2024-12-26,07:35:53,Transaction Timed Out,Transaction exceeded the time limit,404.33,@user7883,@user9569,Yes Bank,Axis Bank,Transaction pending - retry later
TXN663107,2024-07-02,10:54:53,Incorrect MPIN,Invalid MPIN entered by the sender,574.11,@user1465,@user8889,State Bank of India,State Bank of India,Transaction failed - incorrect MPIN
TXN173869,2024-08-04,23:23:10,Transaction Timed Out,Transaction exceeded the time limit,2185.59,@user3158,@user7526,SBI,State Bank of India,Transaction pending - retry later
TXN986383,2024-12-21,17:06:30,Server Error,Technical issue on UPI server side,3572.12,@user1464,@user8739,ICICI Bank,State Bank of India,Transaction on hold - contact bank
TXN126926,2024-01-23,11:41:29,Server Error,Technical issue on UPI server side,4913.92,@user4664,@user3257,Kotak Mahindra Bank,ICICI Bank,Transaction on hold - contact bank
TXN430343,2024-06-12,15:33:10,Server Error,Technical issue on UPI server side,908.02,@user8404,@user4476,ICICI Bank,ICICI Bank,Transaction on hold - contact bank
TXN350277,2024-06-03,04:16:42,Invalid UPI ID,Entered incorrect receiver UPI ID,935.42,@user6462,@user3959,SBI,Kotak Mahindra Bank,Transaction failed
TXN631844,2024-02-28,10:57:33,Server Error,Technical issue on UPI server side,3606.92,@user5577,@user3628,ICICI Bank,ICICI Bank,Transaction on hold - contact bank
TXN636373,2024-12-28,19:47:37,Insufficient Funds,Sender account balance is insufficient,1513.43,@user1843,@user2953,Yes Bank,Kotak Mahindra Bank,Transaction declined
TXN537389,2024-03-20,06:52:34,Server Error,Technical issue on UPI server side,3328.2,@user4914,@user9714,SBI,State Bank of India,Transaction on hold - contact bank
TXN786333,2024-03-21,17:04:53,Daily Limit Reached,Sender has exceeded daily transaction limit,3755.45,@user9353,@user4023,Axis Bank,Bank of Baroda,Transaction declined - reduce amount or try next day
TXN606985,2024-09-06,06:46:14,Insufficient Funds,Sender account balance is insufficient,3518.56,@user6077,@user7930,ICICI Bank,State Bank of India,Transaction declined
TXN981426,2024-07-02,08:25:24,Server Error,Technical issue on UPI server side,509.72,@user1057,@user9669,SBI,SBI,Transaction on hold - contact bank
TXN309260,2024-05-15,16:37:45,Transaction Timed Out,Transaction exceeded the time limit,1871.62,@user5103,@user8280,Bank of Baroda,HDFC Bank,Transaction pending - retry later
TXN999099,2024-05-16,15:01:20,Insufficient Funds,Sender account balance is insufficient,4203.92,@user8280,@user6956,Axis Bank,ICICI Bank,Transaction declined
TXN556648,2024-01-16,13:00:34,Beneficiary Not Found,Receiver UPI ID is not registered,299.79,@user4426,@user9837,SBI,ICICI Bank,Transaction failed
TXN100693,2024-07-10,04:32:59,Beneficiary Not Found,Receiver UPI ID is not registered,1873.69,@user1718,@user6052,HDFC Bank,Bank of Baroda,Transaction failed
TXN138854,2024-12-08,15:39:32,Transaction Timed Out,Transaction exceeded the time limit,4617.5,@user6516,@user5074,Bank of Baroda,SBI,Transaction pending - retry later
TXN851326,2024-03-28,04:32:15,Insufficient Funds,Sender account balance is insufficient,530.0,@user1013,@user8622,Kotak Mahindra Bank,Bank of Baroda,Transaction declined
TXN837729,2024-09-29,21:56:01,Server Error,Technical issue on UPI server side,2098.75,@user1808,@user7006,State Bank of India,Axis Bank,Transaction on hold - contact bank
TXN535546,2024-03-15,06:35:29,Incorrect MPIN,Invalid MPIN entered by the sender,1640.28,@user6036,@user6967,Bank of Baroda,Yes Bank,Transaction failed - incorrect MPIN
TXN215007,2024-12-06,21:45:39,Insufficient Funds,Sender account balance is insufficient,841.17,@user9913,@user9174,Bank of Baroda,HDFC Bank,Transaction declined
TXN798586,2024-05-04,06:10:25,Insufficient Funds,Sender account balance is insufficient,1018.9,@user5238,@user6220,Bank of Baroda,Axis Bank,Transaction declined
TXN134679,2024-06-02,09:02:57,Transaction Timed Out,Transaction exceeded the time limit,2210.78,@user5146,@user2269,Yes Bank,Yes Bank,Transaction pending - retry later
TXN805809,2024-02-06,10:24:30,Incorrect MPIN,Invalid MPIN entered by the sender,401.18,@user2032,@user1201,Kotak Mahindra Bank,SBI,Transaction failed - incorrect MPIN
TXN913345,2024-03-13,07:36:55,Network Error,Connectivity issue during transaction,3535.41,@user9146,@user8018,Bank of Baroda,Axis Bank,Transaction pending - retry later
TXN196944,2024-11-28,11:02:12,Daily Limit Reached,Sender has exceeded daily transaction limit,263.49,@user9003,@user4716,Axis Bank,ICICI Bank,Transaction declined - reduce amount or try next day
TXN987586,2024-09-08,12:45:10,Daily Limit Reached,Sender has exceeded daily transaction limit,2503.7,@user5948,@user9058,Bank of Baroda,HDFC Bank,Transaction declined - reduce amount or try next day
TXN605612,2024-09-20,18:15:37,Insufficient Funds,Sender account balance is insufficient,2153.62,@user2058,@user1604,Kotak Mahindra Bank,State Bank of India,Transaction declined
TXN234136,2024-11-08,16:23:54,Daily Limit Reached,Sender has exceeded daily transaction limit,2250.26,@user8189,@user2125,SBI,SBI,Transaction declined - reduce amount or try next day
TXN390487,2024-12-15,20:28:54,Incorrect MPIN,Invalid MPIN entered by the sender,4767.71,@user1782,@user6123,ICICI Bank,Yes Bank,Transaction failed - incorrect MPIN
TXN999256,2024-07-25,19:07:24,Insufficient Funds,Sender account balance is insufficient,146.73,@user6465,@user7448,State Bank of India,Yes Bank,Transaction declined
TXN880964,2024-12-10,05:48:00,Insufficient Funds,Sender account balance is insufficient,2173.47,@user5585,@user5575,ICICI Bank,ICICI Bank,Transaction declined
TXN218883,2024-10-10,05:32:42,Transaction Timed Out,Transaction exceeded the time limit,2621.93,@user9548,@user6287,HDFC Bank,SBI,Transaction pending - retry later
TXN685233,2024-05-07,13:58:15,Insufficient Funds,Sender account balance is insufficient,268.79,@user1531,@user6569,Bank of Baroda,SBI,Transaction declined
TXN783846,2024-01-04,23:41:42,Invalid UPI ID,Entered incorrect receiver UPI ID,2371.84,@user3572,@user2873,Yes Bank,Kotak Mahindra Bank,Transaction failed
TXN333586,2024-04-23,10:22:10,Beneficiary Not Found,Receiver UPI ID is not registered,3905.52,@user7990,@user3848,Yes Bank,HDFC Bank,Transaction failed
TXN793917,2024-09-01,22:26:23,Invalid UPI ID,Entered incorrect receiver UPI ID,3254.69,@user6789,@user2579,Axis Bank,HDFC Bank,Transaction failed
TXN615469,2024-08-26,01:29:46,Invalid UPI ID,Entered incorrect receiver UPI ID,3227.3,@user6784,@user6401,ICICI Bank,SBI,Transaction failed
TXN864640,2024-12-23,13:59:48,Transaction Timed Out,Transaction exceeded the time limit,778.26,@user7145,@user3227,Yes Bank,HDFC Bank,Transaction pending - retry later
TXN919022,2024-01-24,20:59:39,Network Error,Connectivity issue during transaction,1993.11,@user5455,@user8447,Kotak Mahindra Bank,ICICI Bank,Transaction pending - retry later
TXN827802,2024-05-14,18:39:17,Transaction Timed Out,Transaction exceeded the time limit,1179.47,@user8333,@user3308,State Bank of India,ICICI Bank,Transaction pending - retry later
TXN981204,2024-09-20,04:42:20,Insufficient Funds,Sender account balance is insufficient,335.74,@user8687,@user3260,State Bank of India,SBI,Transaction declined
TXN813326,2024-02-15,10:30:20,Incorrect MPIN,Invalid MPIN entered by the sender,526.7,@user2437,@user2373,ICICI Bank,Kotak Mahindra Bank,Transaction failed - incorrect MPIN
TXN515742,2024-06-27,03:04:11,Network Error,Connectivity issue during transaction,3548.89,@user4583,@user5013,Kotak Mahindra Bank,SBI,Transaction pending - retry later
TXN543426,2024-07-25,20:18:32,Invalid UPI ID,Entered incorrect receiver UPI ID,2420.56,@user7763,@user3647,Kotak Mahindra Bank,Bank of Baroda,Transaction failed
TXN655915,2024-05-10,06:56:34,Incorrect MPIN,Invalid MPIN entered by the sender,113.61,@user8676,@user6620,Bank of Baroda,State Bank of India,Transaction failed - incorrect MPIN
TXN703533,2024-05-04,17:04:50,Incorrect MPIN,Invalid MPIN entered by the sender,4570.24,@user3506,@user9000,Bank of Baroda,State Bank of India,Transaction failed - incorrect MPIN
TXN651672,2024-06-08,11:30:01,Beneficiary Not Found,Receiver UPI ID is not registered,1842.05,@user3359,@user2337,Kotak Mahindra Bank,Kotak Mahindra Bank,Transaction failed
TXN731837,2024-10-27,20:25:03,Incorrect MPIN,Invalid MPIN entered by the sender,4909.93,@user3396,@user4546,HDFC Bank,SBI,Transaction failed - incorrect MPIN
TXN277380,2024-01-06,19:30:35,Daily Limit Reached,Sender has exceeded daily transaction limit,1126.72,@user1490,@user1697,HDFC Bank,Axis Bank,Transaction declined - reduce amount or try next day
TXN840094,2024-09-20,15:45:42,Incorrect MPIN,Invalid MPIN entered by the sender,620.92,@user3325,@user4082,Yes Bank,Yes Bank,Transaction failed - incorrect MPIN
TXN487585,2024-03-02,22:57:51,Beneficiary Not Found,Receiver UPI ID is not registered,2875.16,@user3572,@user5325,Axis Bank,HDFC Bank,Transaction failed
TXN349972,2024-09-24,00:40:45,Invalid UPI ID,Entered incorrect receiver UPI ID,1575.71,@user9560,@user3193,State Bank of India,Yes Bank,Transaction failed
TXN141045,2024-02-02,00:58:19,Beneficiary Not Found,Receiver UPI ID is not registered,1125.84,@user8546,@user6673,Axis Bank,Bank of Baroda,Transaction failed
TXN251548,2024-08-27,09:32:37,Incorrect MPIN,Invalid MPIN entered by the sender,353.33,@user5612,@user9018,Axis Bank,State Bank of India,Transaction failed - incorrect MPIN
TXN187056,2024-10-01,09:18:51,Invalid UPI ID,Entered incorrect receiver UPI ID,3157.86,@user3838,@user5502,Axis Bank,Yes Bank,Transaction failed
TXN901815,2024-04-02,12:52:47,Network Error,Connectivity issue during transaction,2675.77,@user5902,@user5703,State Bank of India,Kotak Mahindra Bank,Transaction pending - retry later
TXN129408,2024-10-05,06:51:19,Insufficient Funds,Sender account balance is insufficient,4605.1,@user4667,@user8598,HDFC Bank,Bank of Baroda,Transaction declined
TXN668593,2024-05-17,13:47:33,Beneficiary Not Found,Receiver UPI ID is not registered,4617.8,@user4766,@user6445,Bank of Baroda,SBI,Transaction failed
TXN450154,2024-09-12,03:46:52,Transaction Timed Out,Transaction exceeded the time limit,4642.05,@user4340,@user3819,Bank of Baroda,Yes Bank,Transaction pending - retry later
TXN544963,2024-01-08,09:56:44,Incorrect MPIN,Invalid MPIN entered by the sender,3091.57,@user8644,@user9892,Yes Bank,SBI,Transaction failed - incorrect MPIN
TXN200329,2024-06-15,09:08:41,Insufficient Funds,Sender account balance is insufficient,2439.43,@user3947,@user4096,ICICI Bank,SBI,Transaction declined
TXN315654,2024-01-22,15:07:40,Beneficiary Not Found,Receiver UPI ID is not registered,829.97,@user1166,@user3409,ICICI Bank,ICICI Bank,Transaction failed
TXN987369,2024-08-22,13:10:57,Transaction Timed Out,Transaction exceeded the time limit,786.81,@user7811,@user8284,HDFC Bank,HDFC Bank,Transaction pending - retry later
